document_id,path,type,source_bucket,topic_tags,ingestion_status
SRC1083,Источники информации/Материалы конференций/Источники данных о меди/Metal Bulletin Research/MBR_Cu-forecast_23feb10.xls,xls,Материалы конференций,copper,candidate
SRC1084,Источники информации/Материалы конференций/Источники данных о меди/Metal Bulletin Research/MBR_Cu-forecast_tab-21jul09.xls,xls,Материалы конференций,copper,candidate
SRC1085,Источники информации/Материалы конференций/Источники данных о меди/USGS-2011-copper-jan2012.pdf,pdf,Материалы конференций,copper,candidate
SRC1086,Источники информации/Материалы конференций/Источники данных о меди/USGS-2012-copper-jan2013.pdf,pdf,Материалы конференций,copper,candidate
SRC1087,Источники информации/Материалы конференций/Кобальт/Co-2013/China/Antaike-MinorMetals154-Jan2013.pdf,pdf,Материалы конференций,background,candidate
SRC1088,Источники информации/Материалы конференций/Кобальт/Co-2013/China/Antaike-MinorMetals155-Feb2013.pdf,pdf,Материалы конференций,background,candidate
SRC1089,Источники информации/Материалы конференций/Кобальт/Co-2013/China/Antaike-MinorMetals156-Mar2013.pdf,pdf,Материалы конференций,background,candidate
SRC1090,Источники информации/Материалы конференций/Кобальт/NiCoMo-MetalPages-2013/Ambatovy-rep.pdf,pdf,Материалы конференций,background,candidate
SRC1091,Источники информации/Материалы конференций/Кобальт/NiCoMo-MetalPages-2013/Co-market-CRU-PKotseras.pdf,pdf,Материалы конференций,background,candidate
SRC1092,Источники информации/Материалы конференций/Кобальт/NiCoMo-MetalPages-2013/Stainless-outlook.pdf,pdf,Материалы конференций,background,candidate
SRC1093,Источники информации/Материалы конференций/Кобальт/Со-2012/China/Antaike-MinorMetals149-Aug2012.pdf,pdf,Материалы конференций,background,candidate
SRC1094,Источники информации/Материалы конференций/Кобальт/Со-2012/China/Antaike-MinorMetals150-Sep2012.pdf,pdf,Материалы конференций,background,candidate
SRC1095,Источники информации/Материалы конференций/Кобальт/Со-2012/Co-CRU-2012/CobaltOutlook2012Data.xls,xls,Материалы конференций,background,candidate
SRC1096,Источники информации/Материалы конференций/Кобальт/Со-2012/Co-CRU-2012/CobaltOutlook2012DecUpdateData.xls,xls,Материалы конференций,background,candidate
SRC1097,Источники информации/Материалы конференций/Кобальт/Со-2012/Co-CRU-2012/CobaltOutlook2012DecUpdatePresentation.pdf,pdf,Материалы конференций,background,candidate
SRC1098,Источники информации/Материалы конференций/Кобальт/Со-2012/Co-CRU-2012/CobaltOutlook2012ExecSum.pdf,pdf,Материалы конференций,background,candidate
SRC1099,Источники информации/Материалы конференций/Кобальт/Со-2012/Co-CRU-2012/CobaltOutlook2012Report.pdf,pdf,Материалы конференций,background,candidate
SRC1100,Источники информации/Материалы конференций/МПГ/CRU/Sep 2012/PreciousMetalsQuarterly2012SepContents.pdf,pdf,Материалы конференций,background,candidate
SRC1101,Источники информации/Материалы конференций/МПГ/CRU/Sep 2012/PreciousMetalsQuarterly2012SepExecSum.pdf,pdf,Материалы конференций,background,candidate
SRC1102,Источники информации/Материалы конференций/МПГ/CRU/Sep 2012/PreciousMetalsQuarterly2012SepReport.pdf,pdf,Материалы конференций,background,candidate
SRC1103,Источники информации/Материалы конференций/МПГ/Mitsui/Annual price forecast - 18-01-2012.pdf,pdf,Материалы конференций,background,candidate
SRC1104,Источники информации/Материалы конференций/МПГ/Mitsui/IndianDutyRise190112.pdf,pdf,Материалы конференций,background,candidate
